route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,etm_id
1100,404_3,110__1__710__TZM__404__3__404__3,,1,,[@356.0.42935074@]81537888,,2,710
10,113_6,1__0__427__TZM__113__6__113__6,,0,,[@364.0.17528045@]7,,2,427
2500,7703,250__0__425__UZM__7703__7703,,0,,[@366.0.28965531@]2,,2,425
240,215_5,24__0__409__TZM__215__5__215__5,,0,,[@364.0.17528180@]2,,2,409
2510,4_4,251__0__101__UZM__4__4__4__4,HP=Operates a 'hail and ride' service within Paekakariki and between Poplar Avenue and Raumati Road where passengers may board or alight at any point along the route between bus stops where it is safe and legal to do so,0,,[@6.0.7172197@]1,,2,101
10,101,1__1__752__TZM__101__101,,1,,[@364.0.17528045@]1,,2,752
6,Rail XmasWeek 5-6Jan,JVL__1__9337__RAIL__Rail_XmasWeek_5-6Jan,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9337
220,31_2,22__0__431__NBM__31__2__31__2,,0,,[@364.0.23227132@]6,,2,431
70,103_8,7__1__400__TZM__103__8__103__8,,1,,[@364.0.17528115@]1,,2,400
20,32_2,2__0__439__NBM__32__2__32__2,,0,,[@364.0.23226994@]5,,2,439
70,107_8,7__1__509__TZM__107__8__107__8,,1,,[@364.0.17528115@]1,,2,509
7,8063,AX__1__870__MNM__8063__8063,,1,,[@366.0.7673003@]2,,2,870
2610,10_4,261__0__137__UZM__10__4__10__4,,0,,[@366.0.28965564@]1,,2,137
250,107_4,25__0__715__TZM__107__4__107__4,,0,,[@6.0.22281071@]1,,2,715
520,2041,52__0__421__MNM__2041__2041,,0,,[@360.0.6959370@]2,,2,421
2260,307_6,226__0__453__TZM__307__6__307__6,,0,,[@356.0.45924848@]5,,2,453
70,220_4,7__1__473__TZM__220__4__220__4,,1,,[@364.0.17528115@]1,,2,473
180,3_4,18__0__701__NBM__3__4__3__4,,0,,[@364.0.23225663@]2,,2,701
520,2062,52__0__451__MNM__2062__2062,,0,,[@360.0.6959370@]2,,2,451
2200,307_5,220__1__750__TZM__307__5__307__5,,1,,[@356.0.45924825@]5,,2,750
10,210_7,1__1__454__TZM__210__7__210__7,,1,,[@364.0.17528045@]1,,2,454
2620,35_3,262__1__118__UZM__35__3__35__3,,1,,[@366.0.28965575@]2,,2,118
7,7022,AX__1__648__MNM__7022__7022,,1,,[@366.0.7673003@]2,,2,648
2620,1106,262__1__710__UZM__1106__1106,,1,,[@366.0.28965575@]2,,2,710
1700,602_11,170__0__731__TZM__602__11__602__11,,0,,[@356.0.42935339@]170:564#18381#18436,,2,731
20,28,2__0__727__NBM__28__28,,0,,[@364.0.23226994@]5,,2,727
220,22_1,22__1__422__NBM__22__1__22__1,,1,,[@364.0.23227132@]5,,2,422
250,102_6,25__1__437__TZM__102__6__102__6,,1,,[@6.0.22281071@]2,,2,437
220,30_2,22__1__432__NBM__30__2__30__2,,1,,[@364.0.23227132@]5,,2,432
9912,4_1,N2__0__105__NBM__4__1__4__1,,0,,[@356.0.30313424@]N2:3#74#140,,2,105
140,21,14__1__742__NBM__21__21,,1,,[@364.0.23225636@]5,,2,742
2800,36_5,280__0__149__UZM__36__5__36__5,,0,,[@6.0.7180610@]1,,2,149
290,107_5,29__1__408__TZM__107__5__107__5,,1,,[@364.0.17529751@]1,,2,408
5,Rail MTuWThF-XHol,HVL__0__3608__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608367@]HVL:793#24218#24233,,2,3608
9,CCL Sa,CCL__1__10620__WCCL__CCL_Sa,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10620
2620,41_3,262__1__142__UZM__41__3__41__3,,1,,[@366.0.28965575@]2,,2,142
1100,503_3,110__1__734__TZM__503__3__503__3,,1,,[@356.0.42935074@]81537888,,2,734
20,12,2__1__782__NBM__12__12,,1,,[@364.0.23226994@]10,,2,782
1210,425_1,121__1__112__TZM__425__1__425__1,,1,,[@356.0.42934812@]10,,2,112
190,104_4,19__0__409__TZM__104__4__104__4,,0,,[@364.0.17528164@]1,,2,409
9,CCL Sa,CCL__1__10656__WCCL__CCL_Sa,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10656
2,Rail XmasWeek 5-6Jan,KPL__0__6432__RAIL__Rail_XmasWeek_5-6Jan,,0,,[@6.0.20608271@]KPL:815#24440#24452,,2,6432
830,200_1,83__0__449__NBM__200__1__200__1,,0,,[@364.0.23226528@]83:382#12651#12715,,2,449
1200,426_2,120__1__188__TZM__426__2__426__2,,1,,[@364.0.17527449@]2,,2,188
10,209_5,1__0__441__TZM__209__5__209__5,,0,,[@364.0.17528045@]10,,2,441
7,6081,AX__1__214__MNM__6081__6081,,1,,[@366.0.7673003@]2,,2,214
6,Rail MTuWThF-XHol,JVL__0__9218__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9218
10,210_7,1__0__465__TZM__210__7__210__7,,0,,[@364.0.17528045@]10,,2,465
1500,410_3,150__1__402__TZM__410__3__410__3,,1,,[@6.0.21845698@]2,,2,402
120,35_2,12__0__405__NBM__35__2__35__2,,0,,[@364.0.23227021@]2,,2,405
70,110_5,7__0__463__TZM__110__5__110__5,,0,,[@364.0.17528115@]2,,2,463
9,CCL MTuWThF-XHol,CCL__0__10397__WCCL__CCL_MTuWThF-XHol,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10397
830,204_2,83__0__431__NBM__204__2__204__2,,0,,[@364.0.23226528@]83:382#12651#12715,,2,431
1700,611_2,170__0__139__TZM__611__2__611__2,,0,,[@356.0.42935339@]170:564#18381#18436,,2,139
1500,403_4,150__0__701__TZM__403__4__403__4,,0,,[@6.0.21845698@]3,,2,701
7,6021,AX__1__102__MNM__6021__6021,,1,,[@366.0.7673003@]2,,2,102
5,Rail SaSu+Hol,HVL__0__3818__RAIL__Rail_SaSu+Hol,BH=Buses replacing this service are ongoing. Go to the buses replacing train stop.,0,,[@6.0.20608367@]HVL:793#24218#24233,,2,3818
70,110_5,7__1__498__TZM__110__5__110__5,,1,,[@364.0.17528115@]1,,2,498
10,202_9,1__1__400__TZM__202__9__202__9,,1,,[@364.0.17528045@]1,,2,400
1200,435_2,120__1__158__TZM__435__2__435__2,,1,,[@364.0.17527449@]2,,2,158
2260,310_11,226__0__439__TZM__310__11__310__11,,0,,[@356.0.45924848@]6,,2,439
1120,505_5,112__0__121__TZM__505__5__505__5,,0,,[@6.0.22024228@]2,,2,121
2610,7705,261__1__424__UZM__7705__7705,,1,,[@366.0.28965564@]2,,2,424
2000,1001_7,200__0__407__TZM__1001__7__1001__7,,0,,[@356.0.69435742@]1,,2,407
1210,424_2,121__0__143__TZM__424__2__424__2,,0,,[@356.0.42934812@]9,,2,143
2,Rail MTuWThF-XHol,KPL__1__6359__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608271@]KPL:808#24393#24405,,2,6359
520,3162,52__1__136__MNM__3162__3162,,1,,[@360.0.6959370@]52:307#10264#10319,,2,136
10,207_7,1__1__750__TZM__207__7__207__7,,1,,[@364.0.17528045@]5,,2,750
210,205_1,21__0__443__NBM__205__1__205__1,,0,,[@364.0.23227109@]2,,2,443
1100,403_5,110__0__473__TZM__403__5__403__5,,0,,[@356.0.42935074@]3,,2,473
140,1_2,14__0__463__NBM__1__2__1__2,,0,,[@364.0.23225636@]2,,2,463
9,CCL Su+Hol-Xmas,CCL__1__10340__WCCL__CCL_Su+Hol-Xmas,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10340
520,1062,52__0__717__MNM__1062__1062,,0,,[@360.0.6959370@]2,,2,717
9,CCL Su+Hol-Xmas,CCL__0__10546__WCCL__CCL_Su+Hol-Xmas,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10546
30,13_2,3__1__402__NBM__13__2__13__2,,1,,[@360.0.6959122@]1,,2,402
2200,310_11,220__0__451__TZM__310__11__310__11,,0,,[@356.0.45924825@]3,,2,451
9,CCL Sa,CCL__0__10597__WCCL__CCL_Sa,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10597
9,CCL MTuWThF-XHol,CCL__1__10563__WCCL__CCL_MTuWThF-XHol,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10563
2200,311_4,220__1__444__TZM__311__4__311__4,,1,,[@356.0.45924825@]5,,2,444
10,106_6,1__1__514__TZM__106__6__106__6,,1,,[@364.0.17528045@]1,,2,514
1210,425_1,121__0__131__TZM__425__1__425__1,,0,,[@356.0.42934812@]1,,2,131
140,37,14__0__749__NBM__37__37,,0,,[@364.0.23225636@]2,,2,749
6,Rail XmasWeek 5-6Jan,JVL__1__9393__RAIL__Rail_XmasWeek_5-6Jan,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9393
250,102_3,25__0__439__TZM__102__3__102__3,,0,,[@6.0.22281071@]1,,2,439
2810,1104,281__0__719__UZM__1104__1104,,0,,[@364.0.10228169@]1,,2,719
2260,304_8,226__0__427__TZM__304__8__304__8,,0,,[@356.0.45924848@]6,,2,427
1600,603_5,160__1__432__TZM__603__5__603__5,,1,,[@356.0.42935312@]160:542#17618#17664,,2,432
290,110,29__0__717__TZM__110__110,,0,,[@364.0.17529751@]2,,2,717
20,25_2,2__0__569__NBM__25__2__25__2,,0,,[@364.0.23226994@]1,,2,569
9,CCL MTuWThF-XHol,CCL__0__10643__WCCL__CCL_MTuWThF-XHol,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10643
70,110_7,7__0__511__TZM__110__7__110__7,,0,,[@364.0.17528115@]2,,2,511
8,WHF SaSu+Hol,WHF__0__115__EBYW__WHF_SaSu+Hol,,0,,[@6.0.93606290@]13,,2,115
2200,308_5,220__1__714__TZM__308__5__308__5,,1,,[@356.0.45924825@]5,,2,714
520,2092,52__0__411__MNM__2092__2092,,0,,[@360.0.6959370@]2,,2,411
170,105_5,17__0__413__TZM__105__5__105__5,,0,,[@364.0.17529728@]2,,2,413
9,CCL MTuWThF-XHol,CCL__0__10315__WCCL__CCL_MTuWThF-XHol,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10315
140,11_1,14__0__425__NBM__11__1__11__1,,0,,[@364.0.23225636@]2,,2,425
1700,604_4,170__0__433__TZM__604__4__604__4,,0,,[@356.0.42935339@]170:564#18381#18436,,2,433
6,Rail XmasWeek 5-6Jan,JVL__0__9370__RAIL__Rail_XmasWeek_5-6Jan,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9370
9,CCL Sa,CCL__0__10687__WCCL__CCL_Sa,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10687
9,CCL MTuWThF-XHol,CCL__0__10697__WCCL__CCL_MTuWThF-XHol,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10697
2500,7710,250__0__405__UZM__7710__7710,,0,,[@366.0.28965531@]1,,2,405
2200,307_5,220__1__748__TZM__307__5__307__5,,1,,[@356.0.45924825@]2,,2,748
270,111,27__1__706__TZM__111__111,,1,,[@360.0.75333692@]1,,2,706
210,15,21__1__702__NBM__15__15,,1,,[@364.0.23227109@]1,,2,702
9,CCL Sa,CCL__1__10638__WCCL__CCL_Sa,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10638
1300,408_6,130__1__146__TZM__408__6__408__6,,1,,[@364.0.17527495@]1,,2,146
270,208_4,27__1__712__TZM__208__4__208__4,,1,,[@360.0.75333692@]1,,2,712
240,213_6,24__1__416__TZM__213__6__213__6,,1,,[@364.0.17528180@]1,,2,416
290,105_8,29__0__402__TZM__105__8__105__8,,0,,[@364.0.17529751@]2,,2,402
20,32_2,2__1__428__NBM__32__2__32__2,,1,,[@364.0.23226994@]10,,2,428
20,2_2,2__0__516__NBM__2__2__2__2,,0,,[@364.0.23226994@]5,,2,516
220,36,22__0__721__NBM__36__36,,0,,[@364.0.23227132@]6,,2,721
1500,413_2,150__0__433__TZM__413__2__413__2,,0,,[@6.0.21845698@]3,,2,433
210,239,21__1__406__NBM__239__239,,1,,[@364.0.23227109@]1,,2,406
2,Rail XmasWeek 5-6Jan,KPL__1__6449__RAIL__Rail_XmasWeek_5-6Jan,,1,,[@6.0.20608271@]KPL:807#24379#24391,,2,6449
9,CCL Sa,CCL__0__10651__WCCL__CCL_Sa,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10651
1300,418_3,130__1__160__TZM__418__3__418__3,,1,,[@364.0.17527495@]1,,2,160
20,35_1,2__0__573__NBM__35__1__35__1,,0,,[@364.0.23226994@]1,,2,573
2800,7708,280__0__411__UZM__7708__7708,,0,,[@6.0.7180610@]1,,2,411
1100,518_1,110__1__162__TZM__518__1__518__1,,1,,[@356.0.42935074@]81537888,,2,162
7,6171,AX__0__217__MNM__6171__6171,,0,,[@366.0.7673003@]1,,2,217
5,Rail SaSu+Hol,HVL__1__3815__RAIL__Rail_SaSu+Hol,,1,,[@6.0.20608367@]HVL:783#24101#24116,,2,3815
8,WHF MTuWThF-XHol,WHF__0__2215__EBYW__WHF_MTuWThF-XHol,,0,,[@6.0.93606290@]12,,2,2215
520,3021,52__1__108__MNM__3021__3021,,1,,[@360.0.6959370@]52:307#10264#10319,,2,108
2610,4_6,261__0__117__UZM__4__6__4__6,,0,,[@366.0.28965564@]1,,2,117
9,CCL Su+Hol-Xmas,CCL__0__10516__WCCL__CCL_Su+Hol-Xmas,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10516
70,215_4,7__1__736__TZM__215__4__215__4,,1,,[@364.0.17528115@]1,,2,736
2600,38_2,260__0__153__UZM__38__2__38__2,,0,,[@366.0.28965553@]2,,2,153
350,115_1,35__1__100__NBM__115__1__115__1,,1,,[@364.0.23225756@]1,,2,100
1600,604_4,160__1__428__TZM__604__4__604__4,,1,,[@356.0.42935312@]160:542#17618#17664,,2,428
2360,306_5,236__0__715__TZM__306__5__306__5,,0,,[@356.0.45924880@]236:670#21452#21487,,2,715
30,40_3,3__1__472__NBM__40__3__40__3,,1,,[@360.0.6959122@]1,,2,472
70,220_4,7__0__410__TZM__220__4__220__4,,0,,[@364.0.17528115@]2,,2,410
120,13_2,12__1__428__NBM__13__2__13__2,,1,,[@364.0.23227021@]1,,2,428
2,Rail XmasWeek 5-6Jan,KPL__0__6418__RAIL__Rail_XmasWeek_5-6Jan,,0,,[@6.0.20608271@]KPL:815#24440#24452,,2,6418
1120,510_3,112__0__119__TZM__510__3__510__3,,0,,[@6.0.22024228@]2,,2,119
6,Rail XmasWeek 5-6Jan,JVL__0__9366__RAIL__Rail_XmasWeek_5-6Jan,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9366
70,109_4,7__0__451__TZM__109__4__109__4,,0,,[@364.0.17528115@]2,,2,451
2610,4_6,261__1__118__UZM__4__6__4__6,,1,,[@366.0.28965564@]2,,2,118
2100,305_5,210__0__415__TZM__305__5__305__5,,0,,[@356.0.45924814@]2,,2,415
1700,602_11,170__0__705__TZM__602__11__602__11,,0,,[@356.0.42935339@]170:564#18381#18436,,2,705
2100,303_5,210__0__705__TZM__303__5__303__5,,0,,[@356.0.45924814@]2,,2,705
180,16,18__0__723__NBM__16__16,,0,,[@364.0.23225663@]2,,2,723
270,203_8,27__1__430__TZM__203__8__203__8,,1,,[@360.0.75333692@]1,,2,430
6,Rail Su+Hol (JVL),JVL__1__9349__RAIL__Rail_Su+Hol_(JVL),,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9349
2,Rail XmasWeek 5-6Jan,KPL__0__6460__RAIL__Rail_XmasWeek_5-6Jan,,0,,[@6.0.20608271@]KPL:815#24440#24452,,2,6460
1700,602_6,170__0__727__TZM__602__6__602__6,,0,,[@356.0.42935339@]170:564#18381#18436,,2,727
10,106_6,1__1__430__TZM__106__6__106__6,,1,,[@364.0.17528045@]1,,2,430
290,206_13,29__0__703__TZM__206__13__206__13,,0,,[@364.0.17529751@]2,,2,703
520,2012,52__1__426__MNM__2012__2012,,1,,[@360.0.6959370@]52:307#10264#10319,,2,426
190,206_9,19__0__431__TZM__206__9__206__9,,0,,[@364.0.17528164@]1,,2,431
30,28,3__1__754__NBM__28__28,,1,,[@360.0.6959122@]4,,2,754
210,17_1,21__1__436__NBM__17__1__17__1,,1,,[@364.0.23227109@]1,,2,436
70,111,7__0__721__TZM__111__111,,0,,[@364.0.17528115@]2,,2,721
2600,44_1,260__1__120__UZM__44__1__44__1,,1,,[@366.0.28965553@]1,,2,120
240,102_3,24__0__403__TZM__102__3__102__3,,0,,[@364.0.17528180@]2,,2,403
1120,502_5,112__0__407__TZM__502__5__502__5,,0,,[@6.0.22024228@]2,,2,407
30,33,3__1__770__NBM__33__33,,1,,[@360.0.6959122@]4,,2,770
520,2011,52__1__404__MNM__2011__2011,,1,,[@360.0.6959370@]52:307#10264#10319,,2,404
830,206_2,83__1__430__NBM__206__2__206__2,,1,,[@364.0.23226528@]83:378#12562#12628,,2,430
290,206_8,29__1__700__TZM__206__8__206__8,,1,,[@364.0.17529751@]1,,2,700
2600,1116_1,260__0__707__UZM__1116__1__1116__1,,0,,[@366.0.28965553@]2,,2,707
20,9_3,2__0__480__NBM__9__3__9__3,,0,,[@364.0.23226994@]5,,2,480
20,27,2__0__825__NBM__27__27,,0,,[@364.0.23226994@]1,,2,825
20,14_1,2__0__577__NBM__14__1__14__1,,0,,[@364.0.23226994@]1,,2,577
7,6101,AX__0__167__MNM__6101__6101,,0,,[@366.0.7673003@]1,,2,167
20,2_4,2__1__876__NBM__2__4__2__4,,1,,[@364.0.23226994@]2,,2,876
6,Rail XmasWeek 5-6Jan,JVL__0__9352__RAIL__Rail_XmasWeek_5-6Jan,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9352
2,Rail MTuWThF-XHol,KPL__0__6328__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608271@]KPL:824#24520#24527,,2,6328
240,116_7,24__0__405__TZM__116__7__116__7,,0,,[@364.0.17528180@]2,,2,405
20,2,2__1__876__NBM__2__2,,1,,[@364.0.23226994@]2,,2,876
230,213_3,23__1__708__TZM__213__3__213__3,,1,,[@364.0.17529510@]1,,2,708
1100,501_6,110__1__400__TZM__501__6__501__6,,1,,[@356.0.42935074@]81537888,,2,400
30,21_1,3__1__430__NBM__21__1__21__1,,1,,[@360.0.6959122@]4,,2,430
10,204_8,1__0__713__TZM__204__8__204__8,,0,,[@364.0.17528045@]7,,2,713
1300,502_4,130__0__755__TZM__502__4__502__4,,0,,[@364.0.17527495@]3,,2,755
200,15_1,20__1__400__NBM__15__1__15__1,,1,,[@360.0.6960769@]2,,2,400
1300,602_8,130__0__103__TZM__602__8__602__8,,0,,[@364.0.17527495@]2,,2,103
10,106_6,1__0__445__TZM__106__6__106__6,,0,,[@364.0.17528045@]12,,2,445
9,CCL Su+Hol-Xmas,CCL__0__10648__WCCL__CCL_Su+Hol-Xmas,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10648
180,16,18__1__720__NBM__16__16,,1,,[@364.0.23225663@]1,,2,720
2100,302_3,210__1__702__TZM__302__3__302__3,,1,,[@356.0.45924814@]1,,2,702
1300,414_3,130__0__451__TZM__414__3__414__3,,0,,[@364.0.17527495@]3,,2,451
5,Rail MTuWThF-XHol,HVL__1__2613__RAIL__Rail_MTuWThF-XHol,C=Cycles are excluded from this service,1,,[@6.0.20608367@]HVL:785#24135#24143,,2,2613
190,104_4,19__0__407__TZM__104__4__104__4,,0,,[@364.0.17528164@]1,,2,407
6,Rail XmasWeek 5-6Jan,JVL__0__9392__RAIL__Rail_XmasWeek_5-6Jan,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9392
2,Rail MTuWThF-XHol,KPL__0__6210__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608271@]KPL:820#24487#24499,,2,6210
240,215_5,24__1__406__TZM__215__5__215__5,,1,,[@364.0.17528180@]1,,2,406
70,110_4,7__1__467__TZM__110__4__110__4,,1,,[@364.0.17528115@]1,,2,467
120,29,12__1__720__NBM__29__29,,1,,[@364.0.23227021@]1,,2,720
2300,301_6,230__0__171__TZM__301__6__301__6,,0,,[@356.0.45924869@]230:660#21265#21288,,2,171
240,107_4,24__0__701__TZM__107__4__107__4,,0,,[@364.0.17528180@]2,,2,701
1300,401_4,130__0__705__TZM__401__4__401__4,,0,,[@364.0.17527495@]3,,2,705
1120,509_3,112__0__125__TZM__509__3__509__3,,0,,[@6.0.22024228@]2,,2,125
20,25_2,2__0__541__NBM__25__2__25__2,,0,,[@364.0.23226994@]1,,2,541
240,212_4,24__1__706__TZM__212__4__212__4,,1,,[@364.0.17528180@]1,,2,706
1110,525_2,111__0__133__TZM__525__2__525__2,,0,,[@364.0.17527741@]1,,2,133
1540,602_8,154__0__135__TZM__602__8__602__8,,0,,[@360.0.75331279@]1,,2,135
20,18,2__1__720__NBM__18__18,,1,,[@364.0.23226994@]2,,2,720
6,Rail MTuWThF-XHol,JVL__1__9229__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9229
70,110_7,7__0__495__TZM__110__7__110__7,,0,,[@364.0.17528115@]2,,2,495
1600,601_3,160__1__704__TZM__601__3__601__3,,1,,[@356.0.42935312@]160:542#17618#17664,,2,704
290,215_8,29__1__416__TZM__215__8__215__8,,1,,[@364.0.17529751@]1,,2,416
140,4,14__1__746__NBM__4__4,,1,,[@364.0.23225636@]5,,2,746
30,10_2,3__1__436__NBM__10__2__10__2,,1,,[@360.0.6959122@]1,,2,436
6,Rail MTuWThF-XHol,JVL__1__9239__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9239
9,CCL Sa,CCL__1__10374__WCCL__CCL_Sa,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10374
9,CCL Su+Hol-Xmas,CCL__1__10574__WCCL__CCL_Su+Hol-Xmas,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10574
2200,305_4,220__1__700__TZM__305__4__305__4,,1,,[@356.0.45924825@]2,,2,700
20,10,2__0__823__NBM__10__10,,0,,[@364.0.23226994@]5,,2,823
1100,513_4,110__1__466__TZM__513__4__513__4,,1,,[@356.0.42935074@]2,,2,466
7,7062,AX__0__695__MNM__7062__7062,,0,,[@366.0.7673003@]1,,2,695
2360,305_8,236__1__424__TZM__305__8__305__8,,1,,[@356.0.45924880@]236:664#21302#21336,,2,424
5,Rail MTuWThF-XHol,HVL__0__4620__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608367@]HVL:797#24264#24271,,2,4620
2260,301_6,226__0__425__TZM__301__6__301__6,,0,,[@356.0.45924848@]5,,2,425
2610,30_3,261__0__141__UZM__30__3__30__3,,0,,[@366.0.28965564@]1,,2,141
70,109_4,7__1__462__TZM__109__4__109__4,,1,,[@364.0.17528115@]1,,2,462
2,Rail MTuWThF-XHol,KPL__0__6218__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608271@]KPL:820#24487#24499,,2,6218
2620,7711,262__1__416__UZM__7711__7711,,1,,[@366.0.28965575@]2,,2,416
20,28_1,2__0__551__NBM__28__1__28__1,,0,,[@364.0.23226994@]5,,2,551
600,1021,60__0__703__MNM__1021__1021,,0,,[@356.0.29339884@]2,,2,703
6,Rail F-XHol,JVL__0__9290__RAIL__Rail_F-XHol,F=Friday only,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9290
6,Rail Sa,JVL__0__9332__RAIL__Rail_Sa,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9332
20,11,2__0__777__NBM__11__11,,0,,[@364.0.23226994@]1,,2,777
1100,511_2,110__1__474__TZM__511__2__511__2,,1,,[@356.0.42935074@]2,,2,474
10,202_6,1__1__748__TZM__202__6__202__6,,1,,[@364.0.17528045@]1,,2,748
1300,414_3,130__0__425__TZM__414__3__414__3,,0,,[@364.0.17527495@]3,,2,425
1200,417_4,120__0__155__TZM__417__4__417__4,,0,,[@364.0.17527449@]1,,2,155
9,CCL Sa,CCL__1__10320__WCCL__CCL_Sa,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10320
30,33_2,3__0__451__NBM__33__2__33__2,,0,,[@360.0.6959122@]2,,2,451
2500,1117_1,250__0__711__UZM__1117__1__1117__1,,0,,[@366.0.28965531@]1,,2,711
340,113_1,34__1__164__NBM__113__1__113__1,,1,,[@364.0.23225745@]1,,2,164
270,203_8,27__0__429__TZM__203__8__203__8,,0,,[@360.0.75333692@]2,,2,429
520,2081,52__1__416__MNM__2081__2081,,1,,[@360.0.6959370@]52:307#10264#10319,,2,416
330,115_1,33__1__152__NBM__115__1__115__1,,1,,[@364.0.23225734@]1,,2,152
300,6_3,30x__1__100__NBM__6__3__6__3,xFM=Operates non-stop between stops 7080/Miramar Avenue at Portsmouth Road and 5000/Courtenay Place - Stop A. Passengers may board and alight at any bus stop elsewhere along the route,1,,[@360.0.6960739@]2,,2,100
20,8,2__1__842__NBM__8__8,,1,,[@364.0.23226994@]10,,2,842
6,Rail MTuWThF-XHol,JVL__0__9260__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9260
10,204_9,1__0__481__TZM__204__9__204__9,,0,,[@364.0.17528045@]10,,2,481
70,110_5,7__0__479__TZM__110__5__110__5,,0,,[@364.0.17528115@]2,,2,479
20,35_2,2__0__559__NBM__35__2__35__2,,0,,[@364.0.23226994@]5,,2,559
2620,51_4,262__1__163__UZM__51__4__51__4,,1,,[@366.0.28965575@]2,,2,163
1300,411_3,130__0__415__TZM__411__3__411__3,,0,,[@364.0.17527495@]3,,2,415
2300,308_10,230__1__420__TZM__308__10__308__10,,1,,[@356.0.45924869@]230:656#21228#21251,,2,420
140,43_2,14__1__432__NBM__43__2__43__2,,1,,[@364.0.23225636@]5,,2,432
230,215_4,23__1__722__TZM__215__4__215__4,,1,,[@364.0.17529510@]1,,2,722
120,4_1,12__1__450__NBM__4__1__4__1,,1,,[@364.0.23227021@]1,,2,450
9,CCL Su+Hol-Xmas,CCL__0__10462__WCCL__CCL_Su+Hol-Xmas,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10462
520,2082,52__0__447__MNM__2082__2082,,0,,[@360.0.6959370@]2,,2,447
600,2071,60__0__427__MNM__2071__2071,,0,,[@356.0.29339884@]2,,2,427
30,13_1,3__1__402__NBM__13__1__13__1,,1,,[@360.0.6959122@]1,,2,402
520,2011,52__1__400__MNM__2011__2011,,1,,[@360.0.6959370@]52:307#10264#10319,,2,400
1130,504_6,113__1__102__TZM__504__6__504__6,M=Travels via Moonshine Road for access to Upper Hutt College# Fergusson Intermediate# Trentham Schools and Heretaunga College,1,,[@6.0.22024260@]2,,2,102
2,Rail SaSu+Hol,KPL__1__6419__RAIL__Rail_SaSu+Hol,,1,,[@6.0.20608271@]KPL:807#24379#24391,,2,6419
190,213_6,19__0__427__TZM__213__6__213__6,,0,,[@364.0.17528164@]1,,2,427
10,106_4,1__0__477__TZM__106__4__106__4,,0,,[@364.0.17528045@]12,,2,477
8,WHF MTuWThF-XHol,WHF__0__1021__EBYW__WHF_MTuWThF-XHol,,0,,[@6.0.93606290@]12,,2,1021
250,206_13,25__0__723__TZM__206__13__206__13,,0,,[@6.0.22281071@]1,,2,723
250,111_8,25__1__424__TZM__111__8__111__8,,1,,[@6.0.22281071@]2,,2,424
70,110_5,7__0__499__TZM__110__5__110__5,,0,,[@364.0.17528115@]2,,2,499
180,7_3,18__1__404__NBM__7__3__7__3,,1,,[@364.0.23225663@]1,,2,404
240,120_3,24__0__723__TZM__120__3__120__3,,0,,[@364.0.17528180@]2,,2,723
20,12_2,2__1__542__NBM__12__2__12__2,,1,,[@364.0.23226994@]2,,2,542
